,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Lost,Unrelated,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
465,Rand200_NoRT,PTD_ON1,2021-10-24 10:10:57+00:00,1635070257000000000,https://twitter.com/anyuser/status/1452216033541042176,1452216033541042176,en,2520,2338,55458,92803,2338,55458,2520,0,0,0,False,28,True,,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
466,Rand200_NoRT,PTD_ON1,2021-10-24 11:38:35+00:00,1635075515000000000,https://twitter.com/anyuser/status/1452238086163869697,1452238086163869697,en,93,253,2115,3951,253,2115,93,0,0,0,False,77,False,,,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
467,Rand200_NoRT,PTD_ON1,2021-10-24 11:26:11+00:00,1635074771000000000,https://twitter.com/anyuser/status/1452234963441618959,1452234963441618959,tl,938,1019,42989,31666,1019,42989,938,0,0,0,False,46,True,,,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
468,Rand200_NoRT,PTD_ON1,2021-10-24 11:50:07+00:00,1635076207000000000,https://twitter.com/anyuser/status/1452240986264977418,1452240986264977418,en,109999,2,3918041,695,2,3918041,109999,0,0,0,True,27,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
469,Rand200_NoRT,PTD_ON1,2021-10-24 11:39:09+00:00,1635075549000000000,https://twitter.com/anyuser/status/1452238226282844160,1452238226282844160,tl,245,259,4952,2904,259,4952,245,0,0,0,True,43,False,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
470,Rand200_NoRT,PTD_ON1,2021-10-24 10:42:37+00:00,1635072157000000000,https://twitter.com/anyuser/status/1452223999795240963,1452223999795240963,en,941,1832,27492,83604,1832,27492,941,0,0,0,True,14,False,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
471,Rand200_NoRT,PTD_ON1,2021-10-24 12:39:22+00:00,1635079162000000000,https://twitter.com/anyuser/status/1452253380575854596,1452253380575854596,ko,158,215,41491,35472,215,41491,158,0,0,0,False,154,False,,,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
472,Rand200_NoRT,PTD_ON1,2021-10-24 12:01:24+00:00,1635076884000000000,https://twitter.com/anyuser/status/1452243825745973251,1452243825745973251,en,1229,1154,50651,75201,1154,50651,1229,0,0,0,True,59,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
473,Rand200_NoRT,PTD_ON1,2021-10-24 11:17:09+00:00,1635074229000000000,https://twitter.com/anyuser/status/1452232691148075012,1452232691148075012,th,96,790,175824,12181,790,175824,96,0,0,0,True,11,False,,,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
474,Rand200_NoRT,PTD_ON1,2021-10-24 09:46:17+00:00,1635068777000000000,https://twitter.com/anyuser/status/1452209824918392838,1452209824918392838,pl,730,1818,27496,49535,1818,27496,730,0,0,0,True,19,False,,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
475,Rand200_NoRT,PTD_ON1,2021-10-24 12:07:25+00:00,1635077245000000000,https://twitter.com/anyuser/status/1452245340724338696,1452245340724338696,en,36,72,2477,13779,72,2477,36,0,0,0,False,258,True,,,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
476,Rand200_NoRT,PTD_ON1,2021-10-24 10:13:31+00:00,1635070411000000000,https://twitter.com/anyuser/status/1452216679660986373,1452216679660986373,en,616,1121,51483,244514,1121,51483,616,0,0,0,True,37,False,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
477,Rand200_NoRT,PTD_ON1,2021-10-24 10:40:44+00:00,1635072044000000000,https://twitter.com/anyuser/status/1452223527482953728,1452223527482953728,de,746,1127,98257,201543,1127,98257,746,0,0,0,True,11,False,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
478,Rand200_NoRT,PTD_ON1,2021-10-24 12:30:20+00:00,1635078620000000000,https://twitter.com/anyuser/status/1452251109012168712,1452251109012168712,ar,63,94,23387,25210,94,23387,63,0,0,0,True,39,False,,,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
479,Rand200_NoRT,PTD_ON1,2021-10-24 11:30:20+00:00,1635075020000000000,https://twitter.com/anyuser/status/1452236010721472516,1452236010721472516,en,39,551,3060,11236,551,3060,39,0,0,0,False,111,False,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480,Rand200_NoRT,PTD_ON1,2021-10-24 10:34:22+00:00,1635071662000000000,https://twitter.com/anyuser/status/1452221925221146624,1452221925221146624,es,34985,35538,111017,637315,35538,111017,34985,0,0,0,True,38,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
481,Rand200_NoRT,PTD_ON1,2021-10-24 12:11:32+00:00,1635077492000000000,https://twitter.com/anyuser/status/1452246379301117959,1452246379301117959,en,32,87,513,4935,87,513,32,0,0,0,False,173,False,,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
482,Rand200_NoRT,PTD_ON1,2021-10-24 12:45:53+00:00,1635079553000000000,https://twitter.com/anyuser/status/1452255022432071687,1452255022432071687,et,407,803,21678,73913,803,21678,407,0,0,0,True,35,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
483,Rand200_NoRT,PTD_ON1,2021-10-24 09:44:26+00:00,1635068666000000000,https://twitter.com/anyuser/status/1452209357479895044,1452209357479895044,en,44,251,9908,58742,251,9908,44,0,0,0,False,168,False,,,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
