,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
492,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:03:57+00:00,1623585837000000000,https://twitter.com/anyuser/status/1404046884814000131,1404043194912755712,th,170,510,16105,3243,204,5011,547,1,3,0,False,235,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
493,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:32:27+00:00,1623576747000000000,https://twitter.com/anyuser/status/1404008755054874625,1404001204586250240,vi,187,143,95365,32400,420,253,13,3,6,0,False,136,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
494,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:31:33+00:00,1623583893000000000,https://twitter.com/anyuser/status/1404038727962292228,1404038249501368320,pt,0,27,8,9,269,11726,439,1,7,0,False,111,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
495,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:55:41+00:00,1623585341000000000,https://twitter.com/anyuser/status/1404044804049174532,1403953392184004608,ja,567,302,5176,8219,302,5175,567,1,2,0,False,338,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
496,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:09:46+00:00,1623575386000000000,https://twitter.com/anyuser/status/1404003049580896256,1404001476188405760,en,649,832,28451,53934,2023,57423,2352,1,2,0,False,121,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
497,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:17:49+00:00,1623579469000000000,https://twitter.com/anyuser/status/1404020175297388546,1404019234204577792,ko,68,152,2919,1686,1124,45883,1144,1,0,0,False,105,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False
498,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:27:50+00:00,1623583670000000000,https://twitter.com/anyuser/status/1404037793060372482,1404036613735337984,fa,197,222,23788,16271,141,61420,1570,2,5,0,False,144,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
499,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:53:03+00:00,1623585183000000000,https://twitter.com/anyuser/status/1404044139461844994,1404043815053262848,ko,1,8,32,121,516,16198,260,1,0,0,False,201,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
500,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:15:23+00:00,1623586523000000000,https://twitter.com/anyuser/status/1404049759648641031,1404049713184198656,ja,674,1264,33515,84923,98,17620,196,1,0,0,False,85,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
501,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:43:15+00:00,1623584595000000000,https://twitter.com/anyuser/status/1404041675756822528,1404041194699513856,th,2,33,287,1414,380,36428,871,2,3,0,False,117,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
502,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:46:55+00:00,1623581215000000000,https://twitter.com/anyuser/status/1404027495960104960,1404026261245071360,en,549,615,2188,2989,1901,8488,2009,2,2,0,False,128,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False
503,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:10:07+00:00,1623579007000000000,https://twitter.com/anyuser/status/1404018234219708417,1404017185190723584,it,42,236,565,2061,983,2964,592,2,14,0,False,105,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
504,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:45:17+00:00,1623581117000000000,https://twitter.com/anyuser/status/1404027084280942592,1404026723818033152,en,22,119,480,5751,271,10418,1560,1,7,0,False,119,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
505,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:06:03+00:00,1623585963000000000,https://twitter.com/anyuser/status/1404047410108583944,1404046583348486144,tl,3,39,3,2469,503,20028,336,1,1,0,False,116,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False
506,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:40:29+00:00,1623580829000000000,https://twitter.com/anyuser/status/1404025879215456260,1404025706972016640,th,32,123,1555,4996,476,13590,556,1,2,0,False,111,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
507,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:57:23+00:00,1623578243000000000,https://twitter.com/anyuser/status/1404015031390326785,1404014930773250048,en,2,68,84,1354,1209,36619,1208,1,5,0,False,110,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
508,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:04:45+00:00,1623578685000000000,https://twitter.com/anyuser/status/1404016885067354114,1404016574634369024,es,30,99,4284,8313,606,7654,280,1,1,0,False,144,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
509,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:41:36+00:00,1623580896000000000,https://twitter.com/anyuser/status/1404026161022357507,1404025025502466048,es,75,358,2913,24811,61,298,1240,2,27,0,False,330,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
510,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:12:19+00:00,1623579139000000000,https://twitter.com/anyuser/status/1404018790707478531,1404018535819485184,en,462,389,21454,29717,126,2251,17,1,1,0,False,86,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
511,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:49:46+00:00,1623584986000000000,https://twitter.com/anyuser/status/1404043312911294469,1404034949775298560,en,123,332,3915,6223,112,35,47,1,2,0,False,86,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
512,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:23:02+00:00,1623579782000000000,https://twitter.com/anyuser/status/1404021486914998273,1404021418052898816,en,0,2,18,15,149,857,44,1,1,0,False,126,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False
513,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:58:51+00:00,1623581931000000000,https://twitter.com/anyuser/status/1404030500772093966,1404028420569194496,en,0,29,475,1842,1809,95170,3243,3,7,0,False,114,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
514,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:54:18+00:00,1623581658000000000,https://twitter.com/anyuser/status/1404029353327955970,1404029037299728384,und,0,310,3146,8502,78,234,7,1,1,0,False,142,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
515,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:20:04+00:00,1623586804000000000,https://twitter.com/anyuser/status/1404050940982874117,1404029919798206464,es,23,366,4013,2023,38,24756,188,2,17,0,False,318,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
516,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:11:27+00:00,1623579087000000000,https://twitter.com/anyuser/status/1404018570426683394,1404018325282193408,und,9,121,9021,1097,139,2178,6,1,0,0,False,103,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
517,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:38:09+00:00,1623580689000000000,https://twitter.com/anyuser/status/1404025289882144772,1404023624806375424,ru,7,151,464,942,35,2896,35,1,7,0,False,78,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
518,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:39:48+00:00,1623584388000000000,https://twitter.com/anyuser/status/1404040807166799874,1404036754961625088,in,33,273,13670,7047,812,357594,1767,1,0,0,False,141,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
519,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:48:07+00:00,1623584887000000000,https://twitter.com/anyuser/status/1404042896454656003,1404040835705016320,es,743,725,193789,391,474,21054,10203,1,1,0,False,189,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
520,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:28:04+00:00,1623580084000000000,https://twitter.com/anyuser/status/1404022752189820932,1404020042849828864,es,17,55,611,7639,114,235,1476,1,12,0,False,154,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
521,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:10:40+00:00,1623586240000000000,https://twitter.com/anyuser/status/1404048573679947786,1404037812668846080,en,43,669,10393,13687,453,10687,3009,3,6,0,False,234,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False
522,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:55:30+00:00,1623581730000000000,https://twitter.com/anyuser/status/1404029655741472774,1404029611676110848,en,70,94,1221,4901,94,1220,70,1,1,0,False,151,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
523,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:32:21+00:00,1623583941000000000,https://twitter.com/anyuser/status/1404038928676446213,1404038766126276608,in,20,138,1636,2349,425,5638,414,1,1,0,False,155,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
524,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:14:11+00:00,1623586451000000000,https://twitter.com/anyuser/status/1404049458413907968,1404049418773577728,fa,433,581,3735,1662,724,8477,595,1,0,0,False,186,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
525,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:01:17+00:00,1623582077000000000,https://twitter.com/anyuser/status/1404031112163201024,1404030938187665408,en,11,149,4411,14124,501,14512,411,1,5,0,False,171,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
526,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:08:14+00:00,1623575294000000000,https://twitter.com/anyuser/status/1404002662153003023,1404001117969649664,th,291,366,39343,13699,631,79062,1535,1,2,1,False,65,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
527,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:53:46+00:00,1623578026000000000,https://twitter.com/anyuser/status/1404014123193552897,1404010178001858560,in,12,60,5053,9309,351,55277,41860,2,66,1,False,106,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False
528,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:25:48+00:00,1623579948000000000,https://twitter.com/anyuser/status/1404022184603967493,1404019560357974016,ca,5,84,584,1849,647,78470,701,1,1,0,False,128,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
529,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:08:18+00:00,1623582498000000000,https://twitter.com/anyuser/status/1404032877373755399,1403981317851684864,th,0,35,49,2,6,117,30,1,1,7,False,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
530,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:02:39+00:00,1623578559000000000,https://twitter.com/anyuser/status/1404016357297975296,1404016144659357696,en,10,78,3215,2924,174,2201,211,2,5,0,False,160,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
531,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:57:52+00:00,1623578272000000000,https://twitter.com/anyuser/status/1404015152597377026,1404015063212576768,tl,166,602,26359,19110,275,5846,245,1,0,0,False,107,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
532,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:22:14+00:00,1623583334000000000,https://twitter.com/anyuser/status/1404036386156601347,1404035720252203008,en,2198,4972,102665,151005,95,34863,61,2,2,0,False,92,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
533,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:10:11+00:00,1623575411000000000,https://twitter.com/anyuser/status/1404003151615709187,1404001936056094720,ko,22,34,91,49,1841,54896,59,1,0,0,False,113,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
534,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:46:21+00:00,1623577581000000000,https://twitter.com/anyuser/status/1404012253234483208,1404005250554548224,es,151,152,1120,12617,497,10437,622,2,4,0,False,135,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
535,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:04:41+00:00,1623585881000000000,https://twitter.com/anyuser/status/1404047065550757890,1404045864423751680,ko,74,129,63719,68349,773,83425,2463,3,10,0,False,145,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
536,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:41:42+00:00,1623580902000000000,https://twitter.com/anyuser/status/1404026183382016002,1404019723621126144,en,265,12,126007,139293,1312,53048,1443,3,7,0,False,124,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
537,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:47:42+00:00,1623584862000000000,https://twitter.com/anyuser/status/1404042793056497670,1404027243236532224,th,0,59,150,21,115,12229,34,2,6,0,False,106,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
538,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:55:54+00:00,1623585354000000000,https://twitter.com/anyuser/status/1404044858549932035,1404037101465661440,en,180,385,39819,83766,436,37968,486,1,2,0,False,127,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
539,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:19:02+00:00,1623586742000000000,https://twitter.com/anyuser/status/1404050677454807040,1404048393870004224,en,191,479,5752,17418,135,26539,1376,1,4,0,False,105,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
540,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:42:02+00:00,1623580922000000000,https://twitter.com/anyuser/status/1404026268287307781,1404026221097373696,en,4,24,1057,1074,1085,2004,121,1,1,0,False,82,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
541,Rand200_3t1RTd,SWZ_D1,2021-06-13 09:51:12+00:00,1623577872000000000,https://twitter.com/anyuser/status/1404013474057912322,1403994152333836288,ja,247,186,7781,6663,119,1509,109,1,6,0,True,41,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
542,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:09:11+00:00,1623582551000000000,https://twitter.com/anyuser/status/1404033100737179654,1404026188314464256,en,265,12,126049,139340,175,4400,29,1,3,0,False,126,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
543,Rand200_3t1RTd,SWZ_D1,2021-06-13 11:01:18+00:00,1623582078000000000,https://twitter.com/anyuser/status/1404031116013625346,1404030603901685760,es,3,26,85,157,587,5869,177,1,2,0,False,134,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
544,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:25:16+00:00,1623579916000000000,https://twitter.com/anyuser/status/1404022049987694592,1404021908773867520,en,0,2,25,19,175,4391,29,1,1,0,False,127,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
545,Rand200_3t1RTd,SWZ_D1,2021-06-13 12:12:41+00:00,1623586361000000000,https://twitter.com/anyuser/status/1404049082155372552,1404049011368075264,zh,378,480,35488,48601,236,10869,5486,2,3,0,False,98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:48:33+00:00,1623581313000000000,https://twitter.com/anyuser/status/1404027909115760652,1404027646711791616,th,193,267,209773,10760,210,2891,277,1,0,0,False,131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,Rand200_3t1RTd,SWZ_D1,2021-06-13 10:30:28+00:00,1623580228000000000,https://twitter.com/anyuser/status/1404023355548659717,1404023241086160896,und,0,52,338,1592,32,204,438,2,3,0,False,152,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
